,status,id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,name_income_type,name_education_type,name_family_status,name_housing_type,days_birth,days_employed,flag_mobil,flag_work_phone,flag_phone,flag_email,occupation_type,cnt_fam_members
10317,0,5106116,f,y,y,1,135000.0,working,higher_education,married,house_/_apartment,-13467,-393,1,0,0,0,core_staff,3.0
1859,0,5024610,m,y,y,0,180000.0,pensioner,secondary_/_secondary_special,civil_marriage,house_/_apartment,-23289,365243,1,0,1,0,,2.0
1025,0,5022102,f,n,n,0,94500.0,working,secondary_/_secondary_special,single_/_not_married,rented_apartment,-17836,-2561,1,0,0,0,security_staff,1.0
5250,0,5054422,m,y,n,2,157500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-20266,365243,1,0,0,0,,4.0
2339,0,5028964,f,y,y,0,135000.0,pensioner,higher_education,separated,house_/_apartment,-21844,365243,1,0,0,0,,1.0
12513,1,5125934,f,n,y,2,135000.0,commercial_associate,lower_secondary,civil_marriage,with_parents,-9862,-1868,1,1,0,0,sales_staff,4.0
1608,0,5023928,f,n,y,0,157500.0,commercial_associate,higher_education,married,rented_apartment,-11937,-1889,1,0,0,0,cooking_staff,2.0
724,0,5018433,m,y,y,1,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-17067,-243,1,0,0,0,drivers,3.0
1487,0,5023584,m,n,n,0,202500.0,working,secondary_/_secondary_special,separated,house_/_apartment,-14364,-6352,1,0,0,0,laborers,1.0
10512,0,5112912,f,n,y,0,292500.0,state_servant,higher_education,married,house_/_apartment,-18309,-11332,1,1,0,0,managers,2.0
2604,0,5029713,f,y,y,1,265500.0,working,higher_education,married,with_parents,-10998,-2514,1,0,0,0,accountants,3.0
12552,0,5126076,m,y,y,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-11133,-1991,1,1,1,0,laborers,2.0
12620,0,5126252,f,n,n,0,216000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-20062,-561,1,1,0,0,cleaning_staff,1.0
7523,0,5078993,f,y,y,1,292500.0,working,secondary_/_secondary_special,separated,with_parents,-13284,-4439,1,0,0,0,sales_staff,2.0
3943,0,5046144,m,y,n,0,180000.0,working,higher_education,married,with_parents,-11043,-2087,1,0,0,0,drivers,2.0
3316,0,5041140,f,n,y,0,157500.0,state_servant,incomplete_higher,civil_marriage,house_/_apartment,-10338,-795,1,0,0,0,core_staff,2.0
2899,0,5036496,m,n,n,1,202500.0,commercial_associate,higher_education,married,house_/_apartment,-15970,-1273,1,1,0,0,managers,3.0
12369,0,5125530,f,y,n,0,58500.0,pensioner,lower_secondary,married,house_/_apartment,-23377,365243,1,0,0,0,,2.0
6199,0,5062561,f,n,n,0,180000.0,working,secondary_/_secondary_special,widow,house_/_apartment,-24376,-4369,1,0,0,0,,1.0
1847,0,5024563,f,n,n,0,270000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-11734,-2164,1,0,1,1,high_skill_tech_staff,1.0
4961,0,5053658,f,n,y,2,360000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-13576,-3560,1,0,0,0,sales_staff,3.0
14268,0,5146426,m,y,n,0,261000.0,commercial_associate,incomplete_higher,civil_marriage,with_parents,-8897,-674,1,0,0,0,sales_staff,2.0
3258,0,5038881,m,y,y,0,112500.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-18491,-473,1,1,0,0,laborers,2.0
2747,0,5033707,f,n,y,0,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-16668,-2277,1,0,0,0,laborers,2.0
2113,0,5028308,m,n,n,0,157500.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-11888,-295,1,0,0,0,security_staff,2.0
5941,0,5062019,f,n,n,0,180000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-11342,-2389,1,0,0,0,,1.0
8043,0,5089621,f,y,n,0,247500.0,working,higher_education,married,house_/_apartment,-15858,-1801,1,1,0,0,laborers,2.0
8118,0,5089896,f,n,y,0,67500.0,pensioner,higher_education,single_/_not_married,municipal_apartment,-23694,365243,1,0,0,1,,1.0
8895,0,5092370,m,n,y,0,126000.0,pensioner,higher_education,married,house_/_apartment,-23095,365243,1,0,0,0,,2.0
39,0,5008991,f,y,y,0,270000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-16582,-1194,1,1,1,0,cleaning_staff,1.0
6234,0,5062635,m,n,y,0,405000.0,working,higher_education,married,house_/_apartment,-15881,-4781,1,1,0,0,laborers,2.0
13725,0,5142698,f,y,n,0,95850.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-18931,-6678,1,1,0,0,laborers,2.0
6914,0,5067873,m,y,y,1,315000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17543,-2851,1,0,1,0,drivers,3.0
13248,0,5137287,f,n,n,0,405000.0,commercial_associate,higher_education,married,house_/_apartment,-13692,-200,1,0,1,0,managers,2.0
6600,0,5067024,f,n,y,1,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13589,-1649,1,0,0,0,waiters/barmen_staff,3.0
8223,0,5090216,m,y,y,0,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-10712,-217,1,0,0,0,laborers,2.0
13522,0,5142137,f,n,n,2,144000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17001,-5004,1,0,0,0,medicine_staff,4.0
8054,0,5089661,f,n,n,0,99000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-16378,-370,1,1,0,0,core_staff,1.0
3329,0,5041216,m,n,y,0,270000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-10886,-308,1,0,0,0,laborers,1.0
7785,0,5088848,f,n,y,0,171000.0,working,higher_education,single_/_not_married,house_/_apartment,-10224,-2073,1,0,0,0,laborers,1.0
4691,0,5052758,f,n,y,0,126000.0,pensioner,secondary_/_secondary_special,married,rented_apartment,-21823,365243,1,0,0,0,,2.0
11177,0,5115695,m,y,y,0,76500.0,working,secondary_/_secondary_special,married,house_/_apartment,-18177,-2263,1,1,1,0,laborers,2.0
1084,0,5022284,m,y,y,0,157500.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-11664,-1466,1,0,0,0,drivers,1.0
11508,0,5116615,f,y,y,1,157500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-13811,-3380,1,0,0,0,laborers,3.0
14476,0,5148892,m,n,y,0,90900.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22233,365243,1,0,1,0,,2.0
5179,0,5054215,m,y,n,1,378000.0,state_servant,higher_education,married,house_/_apartment,-14264,-2738,1,0,0,0,,3.0
9379,0,5096512,f,n,n,0,189000.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-16395,-523,1,0,0,0,managers,2.0
10146,0,5105594,f,y,y,1,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-11159,-856,1,0,0,0,sales_staff,3.0
9770,0,5100221,m,y,y,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16199,-3748,1,0,0,0,core_staff,2.0
13487,0,5140019,f,y,y,1,180000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-11348,-1436,1,0,0,0,private_service_staff,2.0
6270,0,5062748,m,y,n,1,202500.0,state_servant,higher_education,married,house_/_apartment,-13387,-2467,1,0,0,0,,3.0
13526,0,5142150,m,y,y,0,450000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-15960,-3574,1,0,0,0,high_skill_tech_staff,1.0
8138,0,5089958,m,n,y,1,126000.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-12755,-2105,1,0,0,0,,3.0
7050,0,5068245,f,n,y,0,112500.0,commercial_associate,higher_education,married,house_/_apartment,-20063,-3062,1,1,1,0,accountants,2.0
13165,0,5137093,f,y,n,0,180000.0,working,secondary_/_secondary_special,married,with_parents,-12134,-200,1,0,1,0,,2.0
6988,0,5068054,m,n,y,0,180000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-18252,-1754,1,0,0,0,drivers,1.0
2723,0,5033648,f,n,n,0,157500.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-17395,-1517,1,0,0,0,core_staff,2.0
13882,0,5143070,f,y,n,1,157500.0,working,higher_education,married,house_/_apartment,-9697,-257,1,0,0,0,sales_staff,3.0
13000,0,5135766,f,n,y,0,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-21481,-201,1,1,1,0,high_skill_tech_staff,2.0
7411,0,5069477,f,n,y,0,157500.0,working,higher_education,married,house_/_apartment,-17056,-10094,1,1,1,0,core_staff,2.0
3697,0,5045165,f,y,y,2,126000.0,working,incomplete_higher,married,house_/_apartment,-11432,-129,1,0,1,0,core_staff,4.0
7224,0,5068868,f,y,y,0,337500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-20629,365243,1,0,0,1,,2.0
13602,0,5142342,f,y,n,2,180000.0,working,higher_education,married,house_/_apartment,-12709,-3193,1,0,0,0,managers,4.0
9260,0,5096043,f,n,n,0,112500.0,working,secondary_/_secondary_special,married,with_parents,-11631,-584,1,1,0,0,,2.0
4482,0,5050671,m,n,n,0,171000.0,commercial_associate,incomplete_higher,single_/_not_married,house_/_apartment,-11610,-166,1,1,1,0,high_skill_tech_staff,1.0
12247,0,5118592,f,n,y,0,225000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-16127,-8497,1,0,1,0,,2.0
2815,0,5033925,m,y,y,0,450000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17843,-202,1,0,1,0,,2.0
10796,0,5113800,f,n,y,1,337500.0,working,secondary_/_secondary_special,married,house_/_apartment,-12790,-3329,1,0,0,1,core_staff,3.0
395,0,5010109,f,y,y,0,135000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22118,365243,1,0,0,0,,2.0
12600,0,5126203,f,n,n,0,270000.0,state_servant,higher_education,married,house_/_apartment,-11451,-2206,1,0,1,0,accountants,2.0
2343,0,5028976,f,y,y,3,180000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-11363,-721,1,0,1,0,high_skill_tech_staff,5.0
5107,0,5054010,f,y,n,0,292500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-19939,-6298,1,1,0,0,managers,2.0
13265,0,5137322,f,n,n,0,36900.0,pensioner,higher_education,married,house_/_apartment,-22581,365243,1,0,0,0,,2.0
12921,0,5135517,f,y,n,0,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-14909,-8083,1,0,1,0,medicine_staff,2.0
7070,0,5068341,m,n,y,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-20831,-2423,1,0,0,0,drivers,2.0
10551,0,5113042,m,y,y,0,202500.0,commercial_associate,secondary_/_secondary_special,separated,house_/_apartment,-16490,-644,1,0,0,0,,1.0
13480,0,5139988,f,y,n,0,135000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-9332,-1497,1,0,0,0,sales_staff,1.0
8179,0,5090065,f,n,y,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-18575,-4113,1,0,0,0,accountants,2.0
12718,0,5126537,f,y,n,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-10238,-3453,1,0,0,0,laborers,2.0
9381,0,5096516,f,n,n,0,189000.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-16395,-523,1,0,0,0,managers,2.0
10923,0,5114190,m,y,n,0,112500.0,pensioner,higher_education,married,house_/_apartment,-16804,365243,1,0,0,0,,2.0
1872,0,5024631,f,n,y,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19922,-1128,1,0,0,0,,2.0
13327,0,5137514,m,n,n,1,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-10089,-2757,1,1,0,0,laborers,3.0
6509,0,5066705,m,y,n,0,180000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,office_apartment,-9710,-1376,1,1,1,0,drivers,1.0
5424,0,5056210,f,n,n,1,180000.0,working,secondary_/_secondary_special,married,with_parents,-10774,-2592,1,0,0,0,,3.0
5635,0,5061287,f,n,y,0,135000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23021,365243,1,0,0,0,,2.0
4931,0,5053556,m,y,y,1,193500.0,working,secondary_/_secondary_special,married,house_/_apartment,-10439,-2250,1,1,0,0,core_staff,3.0
11336,0,5116170,f,y,y,0,202500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23390,365243,1,0,0,0,,2.0
4059,0,5046498,f,y,y,1,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-14687,-786,1,0,0,0,sales_staff,3.0
4271,0,5048121,m,y,y,2,292500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12091,-2653,1,0,1,0,,4.0
3953,0,5046179,f,n,n,1,202500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-11447,-3030,1,0,0,0,laborers,3.0
6439,0,5066402,f,n,y,1,675000.0,commercial_associate,higher_education,married,house_/_apartment,-15944,-1467,1,0,1,0,,3.0
9308,0,5096205,f,n,n,0,103500.0,working,secondary_/_secondary_special,separated,house_/_apartment,-15715,-3657,1,1,0,0,cooking_staff,1.0
344,0,5009911,m,y,n,0,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19120,-3661,1,0,0,0,drivers,2.0
4126,0,5047727,f,n,y,0,157500.0,working,higher_education,separated,house_/_apartment,-17618,-3748,1,0,0,0,,1.0
9171,0,5095679,f,n,n,0,67500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22682,365243,1,0,0,0,,2.0
6742,0,5067362,m,y,y,0,180000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-16244,-8206,1,0,0,0,core_staff,2.0
12062,0,5118199,f,n,n,1,90000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-9861,365243,1,0,0,0,,3.0
10498,0,5112879,m,y,n,2,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-16555,-5395,1,0,0,0,,4.0
9458,0,5096756,m,y,n,0,328500.0,working,higher_education,married,house_/_apartment,-14897,-2654,1,1,1,0,,2.0
12599,0,5126202,f,n,n,0,270000.0,state_servant,higher_education,married,house_/_apartment,-11451,-2206,1,0,1,0,accountants,2.0
4256,0,5048060,m,n,y,0,292500.0,commercial_associate,higher_education,married,house_/_apartment,-16280,-887,1,0,0,0,laborers,2.0
1920,0,5024802,f,n,y,1,247500.0,working,secondary_/_secondary_special,married,house_/_apartment,-15873,-2315,1,0,1,0,managers,3.0
2834,0,5033991,f,n,y,0,72000.0,pensioner,secondary_/_secondary_special,separated,house_/_apartment,-22752,365243,1,0,0,0,,1.0
14414,0,5148708,f,n,y,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-15925,-3332,1,0,0,0,sales_staff,2.0
8873,0,5092334,f,n,y,0,58500.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-24946,365243,1,0,1,0,,1.0
14342,0,5148524,m,y,y,2,270000.0,commercial_associate,higher_education,married,house_/_apartment,-15988,-990,1,0,0,0,,4.0
9953,0,5105086,f,y,y,0,360000.0,working,higher_education,married,house_/_apartment,-17763,-2493,1,0,1,0,,2.0
6025,0,5062201,f,n,y,0,112500.0,commercial_associate,higher_education,married,house_/_apartment,-17472,-1202,1,1,1,0,,2.0
12897,0,5135456,f,n,y,0,225000.0,working,secondary_/_secondary_special,separated,house_/_apartment,-16991,-231,1,0,0,0,laborers,1.0
12390,0,5125607,f,n,n,0,202500.0,working,secondary_/_secondary_special,separated,house_/_apartment,-15607,-3240,1,1,1,1,high_skill_tech_staff,1.0
7133,0,5068566,f,n,y,0,216000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18571,-2970,1,0,0,0,medicine_staff,2.0
6298,0,5065384,m,n,y,0,270000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-16140,-900,1,0,0,0,drivers,2.0
4034,0,5046401,f,n,y,0,157500.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-24216,365243,1,0,0,0,,1.0
3539,0,5041908,f,n,n,0,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19032,-429,1,0,1,0,laborers,2.0
7421,0,5069497,f,y,y,0,157500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-14330,-1936,1,0,0,0,sales_staff,2.0
167,0,5009401,f,n,n,1,76500.0,working,higher_education,civil_marriage,house_/_apartment,-12506,-495,1,1,0,0,accountants,3.0
12229,0,5118544,f,y,n,0,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18279,-1741,1,0,1,0,sales_staff,2.0
1022,0,5022097,f,n,y,0,76500.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-22204,365243,1,0,1,0,,1.0
11795,0,5117449,f,n,n,2,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11863,-96,1,1,0,0,,4.0
4414,0,5048618,m,y,y,0,315000.0,commercial_associate,higher_education,married,office_apartment,-13630,-4387,1,0,0,0,core_staff,2.0
13605,0,5142351,m,y,y,1,202500.0,commercial_associate,secondary_/_secondary_special,civil_marriage,house_/_apartment,-11890,-741,1,1,0,0,sales_staff,3.0
9659,0,5099884,m,y,n,0,315000.0,working,incomplete_higher,married,house_/_apartment,-11443,-1038,1,0,0,0,,2.0
8794,0,5092076,m,n,n,0,202500.0,working,secondary_/_secondary_special,married,municipal_apartment,-17696,-412,1,0,0,0,laborers,2.0
295,0,5009758,m,y,n,0,270000.0,working,higher_education,single_/_not_married,house_/_apartment,-9087,-1682,1,0,0,0,laborers,1.0
5302,0,5054587,m,y,y,0,103500.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-15389,-607,1,0,0,0,laborers,1.0
2052,0,5025222,f,n,n,0,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-18770,-124,1,0,0,0,laborers,2.0
1242,0,5022788,m,y,y,1,216000.0,working,higher_education,widow,house_/_apartment,-13127,-1279,1,0,0,0,managers,2.0
10322,0,5106128,m,y,y,0,202500.0,working,higher_education,married,house_/_apartment,-20809,-5141,1,0,0,0,managers,2.0
7510,0,5078946,f,n,y,2,180000.0,working,incomplete_higher,separated,house_/_apartment,-12253,-3496,1,1,0,0,,3.0
1032,0,5022131,m,y,n,2,207000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-13297,-762,1,0,0,0,sales_staff,4.0
13821,0,5142916,f,n,n,1,292500.0,working,incomplete_higher,married,house_/_apartment,-12454,-4030,1,1,1,0,sales_staff,3.0
6877,0,5067738,f,n,y,1,135000.0,commercial_associate,incomplete_higher,married,house_/_apartment,-10288,-2616,1,1,1,0,managers,3.0
7145,0,5068601,f,n,y,1,157500.0,commercial_associate,higher_education,married,house_/_apartment,-13673,-2667,1,0,0,0,core_staff,3.0
3010,0,5036882,f,y,y,0,225000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22471,365243,1,0,0,0,,2.0
11242,0,5115926,f,n,y,0,90000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-16541,-102,1,1,1,0,sales_staff,2.0
6226,0,5062617,m,y,y,0,270000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-11372,-3897,1,0,0,0,core_staff,2.0
9905,0,5104963,f,n,y,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-17816,-6195,1,0,0,0,,2.0
11489,0,5116581,f,n,n,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-18232,-277,1,0,0,0,managers,2.0
3171,0,5038611,f,n,n,1,112500.0,commercial_associate,higher_education,married,with_parents,-12331,-3272,1,0,0,0,core_staff,3.0
3742,0,5045507,m,y,n,1,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11498,-4491,1,0,0,0,,3.0
7304,0,5069100,f,n,y,0,135000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-18195,-11555,1,0,0,0,high_skill_tech_staff,2.0
13668,0,5142510,f,n,y,0,76500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23406,365243,1,0,1,0,,2.0
5069,0,5053915,f,y,n,0,225000.0,working,higher_education,civil_marriage,house_/_apartment,-14438,-2433,1,0,0,0,managers,2.0
1581,0,5023875,f,n,y,0,180000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-18945,-1677,1,1,0,0,managers,1.0
1961,0,5024944,m,y,y,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-15623,-1645,1,0,0,0,laborers,2.0
